id,publish_date,url,title,text
12,,https://www.bbc.com/news/election-us-2020-54871890,US election: World leaders who haven't congratulated Biden,But not everyone has been so keen - in fact some have been conspicuous in their absence. Here are some key international figures who have not sent messages of support or who have appeared lukewarm in their congratulations.
13,,https://www.bbc.com/news/world-us-canada-54875344,Stacey Abrams: The woman behind Biden's biggest surprise,"Two years later, ahead of the 2020 election, Ms Abrams and a network of organisations had registered more than 800,000 voters in Georgia alone. And although there will be a recount, Ms Abrams and her army of volunteers have been widely praised for helping Democrats hold a narrow lead in Georgia's presidential contest for the first time in more than two decades."
14,,https://www.bbc.com/news/election-us-2020-54724960,US election 2020: What legal challenges is Trump planning?,"Another ongoing case disputes how long voters should be able to provide proof of identification if it's missing or unclear on their postal ballots.Voters are currently allowed to fix their ballots up to 12 November, but the Trump campaign has filed a lawsuit seeking to reduce this deadline to 9 November."
15,,http://www.bbc.com/reel/video/p08xy0zh/why-can-t-new-yorkers-have-a-washing-machine-,Why can’t New Yorkers have a washing machine?,"United States

An investigation on freedom, from Thoreau all the way to Don Draper.



"
16,,http://www.bbc.com/reel/video/p08x7yk9/how-coffee-has-kept-us-going-in-2020,How coffee has kept us going in 2020,"NOW WATCHING Economy

One of the world’s most popular beverages has overcome remarkable hurdles to carry on during the pandemic."
17,,http://www.bbc.com/reel/video/p07t2tpg/are-we-living-in-a-man-s-world-,Are we living in a man's world?,This year 100 Women is asking: what would the future look like if it were driven by women?
19,,http://www.bbc.com/news/world-australia-54882214,Two-million-year-old skull of human 'cousin' unearthed,"""Most of the fossil record is just a single tooth here and there so to have something like this is very rare, very lucky,"" Dr Angeline Leece told the BBC."
20,,http://www.bbc.com/news/world-asia-india-54883737,Bihar election: India's BJP in tight race in key state election,"It has not won a clear majority in any state since elections in Uttar Pradesh four years ago. And in the last two years, it has lost six state elections. It won just one by cobbling together a majority with a regional rival-turned-partner."
22,,http://www.bbc.com/news/world-asia-india-54806022,Arnab Goswami: Bail denied to Republic TV founder arrested in suicide case,"A video aired on Republic TV on Sunday showed Mr Goswami shouting from inside a police van. He alleged that a prison official had attacked him the previous evening, his life was in danger and that he was not allowed to speak to his lawyer."
23,,http://www.bbc.com/news/world-australia-54835210,Canola tourism: A photo-friendly boost to drought-hit Australia,"But consistent rain has since nourished the soil, creating one of the most lush, bountiful crops in many seasons - about twice what it was last year, locals say. Meanwhile, water levels are back to 60%."
24,2020-11-09 00:00:00,https://www.bbc.com/future/article/20201109-what-other-cultures-can-teach-us-about-forgiveness,What other cultures can teach us about forgiveness,"There is a simple step we can all take that could reduce our stress levels, our risk of heart disease and mental illness. It can prevent cognitive decline in later life, help you live longer, earn more money and be happier. While it is no substitute for a healthy diet and regular exercise, it costs nothing and can be done in seconds. All of this can be yours in exchange for three little words: “I forgive you.”

It is remarkable to think that this simple phrase can be so impactful. And these are just the benefits to the forgiver – so consider the unburdening of guilt on the part of the transgressor too. But an act of forgiveness doesn’t have to follow an apology. Even if the person who offended you shows no remorse, you can forgive them and reap the benefits.

“I don’t know if there is a sphere of your life that will not be positively impacted by being more forgiving,” says Loren Toussaint, a psychologist who studies forgiveness at Luther College, Iowa, US. For Toussaint, there’s no argument for holding back an olive branch.

If you think of our cultural influences, too, forgiveness is everywhere. Is there a culture or religion on this planet that does not encourage reconciliation whether with your God or fellow human?

However, despite how seemingly near-universal forgiveness is, not all acts are created equal. Our cultures and our personal psychologies affect how we choose to offer forgiveness, and the benefits that come with it."
25,2020-11-05 00:00:00,https://www.bbc.com/culture/article/20201105-the-new-series-of-the-crown-is-a-glorious-spectacle,The new series of The Crown is a ‘glorious spectacle’,"Diana’s arrival in the royal family famously heralded a new and very different kind of royal celebrity and Morgan’s scripts and Corrin’s nuanced performance carefully unpick just how and why that came to be. From her first appearance dressed as ‘a mad tree’ at the family home, Corrin commands the screen, capturing both the young Diana’s gawky awkwardness and her desperate desire to be loved.

This is particularly true of what is probably the outstanding episode of the series, episode three’s Fairytale, which begins with Diana’s engagement to Charles and then follows the soon-to-be Princess of Wales through the six increasingly lonely weeks leading up to her wedding. It’s a beautifully paced hour of television, anchored by Corrin’s charisma ­– the scenes of Diana roller-skating around Buckingham Palace, Duran Duran playing on her Walkman, are both charming and very funny – and tempered by dark hints of difficulties to come.

Like Anderson’s, Corrin’s is a performance that only deepens as the series continues and we see Diana not only evolve as a style icon but, more importantly, begin to grasp the unique power that she possesses within the royal family, a power that can be wielded against them as much as for them.

None of this would work, however, if Morgan came down too firmly on one side of the Great Wales Marriage Debate. Instead he paints a sympathetic portrait of all three individuals involved, with the pragmatic Camilla Parker-Bowles (a smart and sexy Emerald Fennell) repeatedly shown to be far more suited to the set-in-his-ways Charles, while Charles himself, genuinely in love with Camilla, is clearly railroaded into a marriage he knows is all wrong even as he desperately tries to believe it could possibly work."
26,2020-11-09 00:00:00,https://www.bbc.com/worklife/article/20201109-coronavirus-how-cities-travel-and-family-life-will-change,Coronavirus: Will our day-to-day ever be the same?,"Tony Wheeler: Co-Founder, Lonely Planet

Will only the wealthy be able to travel?

When it comes to the coronavirus pandemic, I keep repeating baseball player and philosopher Yogi Berra’s wise advice that “It's tough to make predictions, especially about the future.”

In the travel game, it’s tough even to understand what’s going on in the present. Some countries (Australia) won’t let people out, other countries (America) won’t let people in, even when they’re coming from a place with a better virus story. Or you can leave (the UK) and go somewhere else (the list changes daily) only to find (typically at 4 a.m.) all sorts of restrictions on your return.

None of this encourages travel, and it’s probably a safe bet that merely making the decision to head for the departure gate is going to be a fraught choice for some time to come. Quite apart from dealing with the bureaucracy and rules, I’m afraid that post-pandemic travel will be to a very different new world. Will we be welcomed? Will we be safe? And can we afford it? It will be a sad new world if travel becomes something only for the rich and gap-year travel becomes a rite of passage that ceases to exist.

Of course, a travel reassessment will give us the opportunity to tackle some of the industry’s inevitable drawbacks from a fresh perspective, but will we tackle overtourism and climate change, or just turn the power back on and hit restart?

Audrey Azoulay: Director-General, Unesco

How will AI shape our lives post-Covid?

Covid-19 is a test like no other. Never before have the lives of so many people around the world been affected at this scale or speed.

Over the past six months, thousands of AI innovations have sprung up in response to the challenges of life under lockdown. Governments are mobilising machine-learning in many ways, from contact-tracing apps to telemedicine and remote learning.

However, as the digital transformation accelerates exponentially, it is highlighting the challenges of AI. Ethical dilemmas are already a reality – including privacy risks and discriminatory bias.

It is up to us to decide what we want AI to look like: there is a legislative vacuum that needs to be filled now. Principles such as proportionality, inclusivity, human oversight and transparency can create a framework allowing us to anticipate these issues.

This is why Unesco is working to build consensus among 193 countries to lay the ethical foundations of AI. Building on these principles, countries will be able to develop national policies that ensure AI is designed, developed and deployed in compliance with fundamental human values.

As we face new, previously unimaginable challenges – like the pandemic – we must ensure that the tools we are developing work for us, and not against us.

Ezekiel Emanuel: Member, Biden-Harris Covid-19 Advisory Board and Chair of the Department of Medical Ethics and Health Policy, University of Pennsylvania

What will we be craving in a post-pandemic world?

There are three clear legacies from the Covid-19 pandemic. They all derive from the unnatural and unpleasant circumstances imposed by the pandemic and the necessary public health responses.

First, we all want security. The pandemic has filled us with uncertainty and insecurity. The natural response is to want security. This means security in having an income, child care, family leave and other things necessary to care for your family during a pandemic. Every country will have to critically evaluate its social safety net and shore it up.

Second, we all want sociabilities. Human are social animals. The isolation imposed by Covid-19 is debilitating. We want to have opportunities to be with other people, share meals, share a drink in the pub, and share activities. We see this when restrictions are eased how people run for parties and group settings. Opportunities and venues for sociabilities will become huge post-Covid.

Third, travel will explode after the pandemic. People like (safe) novelty and changes of scenery. We have all been locked down with the monotony of the same rooms, same walking routine, inability to see new things. When it is safe to travel, people will go, go, go.

READ UNKNOWN QUESTIONS, PART ONE:

Giuseppe Sala: Mayor of Milan and Chair of the C40 Mayors Covid-19 Recovery Task Force

How can we protect city dwellers?

Cities have already fundamentally changed as a result of the Covid crisis. By delivering a green and just recovery from the pandemic, we can create the cities and the future we want. Working closely with local communities and businesses, mayors around the world have taken urgent action to protect the health and wellbeing of our citizens.

We’re helping create good green jobs, supporting key workers, investing in safe, resilient mass transit, rapidly expanding bike lanes and increasing the amount of green space in our cities. The experience of lockdown has made clear the need for well resourced, local amenities, which is why many people are looking at 15-minute cities, where all city residents are able to meet most of their needs within a short walk or bicycle ride from their homes.

Many of these innovations have been introduced incredibly quickly, demonstrating just how fast things can change. And they are here to stay. A return to ‘business as usual’ would not just be a monumental failure of imagination, but lock in the inequities laid bare by the pandemic and the inevitability of more devastating crises due to climate breakdown. That could be the most hopeful legacy of this most challenging year.

Ma Yansong: Architect and Founder of MAD Architects, Beijing

What’s the role of public spaces in cities?

Covid-19 at the very beginning is a public health issue, and then was further developed as a political concern. It challenged the nature of urban design, and pushed us to reconsider the use architecture and city space.

“Sharing” used to be one of the most important agenda in urban design and planning. In our past architectural practices, we used to make a lot of efforts on providing more open space to stimulate social interactions, which was considered as a positive and revolutionary action. However, the pandemic led to more discussions on isolation and social distancing, rather than sharing and co-living. Our efforts on providing better public space is questioned, and they might be considered not that important anymore.

However, in the long run, public space will still be the foundation for sharing our cities. We can’t imagine the city as a perfectly functioning hospital, because the city should surpass functionality and reflect our ideal for living. Interpersonal communication is still essential, but in the post-pandemic era might be greatly challenged.

Maimunah Mohd Sharif: Executive Director, United Nations Human Settlements Programme

How could cities help solve pandemic inequalities?

With an estimated 90% of all reported Covid-19 cases recorded in urban areas, cities have become the epicentre of the pandemic. At the same time, I believe that the solutions to the socio-economic and health challenges will be found in cities.

Cities are already changing because residents have transformed the way they live and work. Governments have woken up to the urgent need to address issues around inequalities.

It is not the density of cities that leads to people being infected, it is unequal access to adequate housing, energy, water, sanitation, transport, green public spaces, healthcare and education. Cities will see dramatic changes because citizens will not put up with these inequalities. What we will look for in a home and in our living environment will be determined by where we find ourselves. My hope is that people will use their new-found political muscle to ensure that there is an equitable spread of resources in cities. As we build back better, we will need an empathy revolution to ensure we do not leave behind the most vulnerable groups.

Another major change for many is the discovery that we can work from home. We will seek to retrofit our homes to be able to maximise the opportunities and tackle the challenges this transformation presents to us all.

Ultimately, cities are made up of people and the pandemic has shown that infinite growth has its limits. We either need to adapt, or go the way of the dinosaurs. I believe we can and will change. This is our opportunity to plan and regenerate environmentally sustainable cities which power the Secretary-General’s vision of building back better and greener.

Janette Sadik-Khan: Former Commissioner, New York City Department of Transportation

What will transport look like?

Just a few months ago, the future of transportation was app-enabled mobility and visions of driverless cars. That version of the future crashed as the coronavirus advanced, and as car traffic vanished from city streets.

The transportation rescue hasn’t come in Ubers or robot cars. Cities on every continent responded by returning to old mobility and reclaiming roads for new uses. Milan, Paris and London are just some of the cities that have converted hundreds of miles of former driving and parking lanes into bus and bike lanes, and outdoor restaurant and café seating, allowing millions of residents to come outside safely simply by providing six feet of safe distance.

These steps, which would have been controversial before the pandemic, are today a first draft of what a new future of transportation could look like in post-Covid cities. Six feet of safe space on roads and sidewalks is all that cities need to transition from life shut indoors to a reopened, outside economy. There is six feet of space concealed within individual lanes on almost every street that can be readapted for safe, socially distant mobility, to create open-air commercial districts, and to make space for outdoor classrooms and civic activities like voting. The six-foot streets that the global economic recovery will be built upon are already within reach, and the outdoor, place-making activities that they make possible can make cities, safer, more resilient and more sustainable long after the pandemic. The six-foot city is already within reach on thousands of roads around the world, and wherever there are six feet, there is just enough space to hold us all together."
